id,title,description,agency,collected,freq,api_url,download_url,tags
ABS_C16_T01_TS_LGA,"Census Time Series 2016, 2011, 2006: T01 Age by Sex (LGA)","Time Series comparison of Census 2016 LGA based data for Age by Sex across 2016, 2011 and 2006. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: LGA2016. Catalogue number: 2916.0",ABS,,,,,AGE;LGA_2016;REGIONTYPE;SEX_ABS;STATE;TIME_PERIOD;TIME_PERIOD_START;true
ABS_C16_T01_TS_SA,"Census Time Series 2016, 2011, 2006: T01 Age by Sex (SA2+)","Time Series comparison of ASGS 2016 Australia/State/GCCSA/SA4/SA3/SA2 based data for Age by Sex across 2016, 2011 and 2006. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: Australia/State/GCCSA/SA4/SA3/SA2. Catalogue number: 2916.0",ABS,,,,,AGE;ASGS_2016;REGIONTYPE;SEX_ABS;STATE;TIME_PERIOD;TIME_PERIOD_START;true
ABS_C16_T02_LGA,"Census 2016, Registered Marital Status by Age by Sex (LGA)","Census 2016 LGA based data for Registered Marital Status by Age by Sex, for the 2016 Census of Population and Housing. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: LGA2016. Catalogue number: 2916.0",ABS,,,,,AGE;LGA_2016;MSTP_2016;REGIONTYPE;SEX_ABS;STATE;TIME_PERIOD;TIME_PERIOD_START;true
ABS_C16_T02_SA,"Census 2016, Registered Marital Status by Age by Sex (SA2+)","ASGS 2016 Australia/State/GCCSA/SA4/SA3/SA2 based data for Social Marital Status Age by Sex, for the 2016 Census of Population and Housing. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: Australia/State/GCCSA/SA4/SA3/SA2. Catalogue number: 2916.0",ABS,,,,,AGE;ASGS_2016;MSTP_2016;REGIONTYPE;SEX_ABS;STATE;TIME_PERIOD;TIME_PERIOD_START;true
ABS_C16_T02_TS_LGA,"Census Time Series 2016, 2011, 2006: T02 Registered Marital Status by Age by Sex (LGA)","Time Series comparison of Census 2016 LGA based data for Sex by Age by Registered Marital Status across 2016, 2011 and 2006. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: LGA2016. Catalogue number: 2916.0",ABS,,,,,AGE;LGA_2016;MSTP_2016;REGIONTYPE;SEX_ABS;STATE;TIME_PERIOD;TIME_PERIOD_START;true
ABS_C16_T02_TS_SA,"Census Time Series 2016, 2011, 2006: T02 Registered Marital Status by Age by Sex (SA2+)","Time Series comparison of ASGS 2016 Australia/State/GCCSA/SA4/SA3/SA2 based data for Sex by Age by Registered Marital Status across 2016, 2011 and 2006. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: Australia/State/GCCSA/SA4/SA3/SA2. Catalogue number: 2916.0",ABS,,,,,AGE;ASGS_2016;MSTP_2016;REGIONTYPE;SEX_ABS;STATE;TIME_PERIOD;TIME_PERIOD_START;true
ABS_C16_T03_LGA,"Census 2016, Social Marital Status by Age by Sex (LGA)","Census 2016 LGA based data for Social Marital Status Age by Sex, for the 2016 Census of Population and Housing. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: LGA2016. Catalogue number: 2916.0",ABS,,,,,AGE;LGA_2016;MDCP_2016;REGION;REGIONTYPE;SEX_ABS;STATE;TIME_PERIOD;TIME_PERIOD_START;true
ABS_C16_T03_SA,"Census 2016, Social Marital Status by Age by Sex (SA2+)","ASGS 2016 Australia/State/GCCSA/SA4/SA3/SA2 based data for Social Marital Status Age by Sex, for the 2016 Census of Population and Housing. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: Australia/State/GCCSA/SA4/SA3/SA2. Catalogue number: 2916.0",ABS,,,,,AGE;ASGS_2016;MDCP_2016;REGIONTYPE;SEX_ABS;STATE;TIME_PERIOD;TIME_PERIOD_START;true
ABS_C16_T03_TS_LGA,"Census Time Series 2016, 2011, 2006: T03 Social Marital Status Age by Sex (LGA)","Time Series comparison of Census 2016 LGA based data for Sex by Age by Social Marital Status across 2016, 2011 and 2006. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: LGA2016. Catalogue number: 2916.0",ABS,,,,,AGE;LGA_2016;MDCP_2016;REGIONTYPE;SEX_ABS;STATE;TIME_PERIOD;TIME_PERIOD_START;true
ABS_C16_T03_TS_SA,"Census Time Series 2016, 2011, 2006: T03 Social Marital Status Age by Sex (SA2+)","Time Series comparison of ASGS 2016 Australia/State/GCCSA/SA4/SA3/SA2 based data for Sex by Age by Social Marital Status across 2016, 2011 and 2006. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: Australia/State/GCCSA/SA4/SA3/SA2. Catalogue number: 2916.0",ABS,,,,,AGE;ASGS_2016;MDCP_2016;REGIONTYPE;SEX_ABS;STATE;TIME_PERIOD;TIME_PERIOD_START;true
ABS_C16_T04_LGA,"Census 2016, Indigenous Status by Age by Sex (LGA)","Census 2016 LGA based data for Indigenous Status by Age by Sex, for the 2016 Census of Population and Housing. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: LGA2016. Catalogue number: 2916.0",ABS,,,,,AGE;INGP_2016;LGA_2016;REGIONTYPE;SEX_ABS;STATE;TIME_PERIOD;TIME_PERIOD_START;true
ABS_C16_T04_SA,"Census 2016, Indigenous Status by Age by Sex (SA2+)","ASGS 2016 Australia/State/GCCSA/SA4/SA3/SA2 based data for Indigenous Status by Age by Sex, for the 2016 Census of Population and Housing. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: Australia/State/GCCSA/SA4/SA3/SA2. Catalogue number: 2916.0",ABS,,,,,AGE;ASGS_2016;INGP_2016;REGIONTYPE;SEX_ABS;STATE;TIME_PERIOD;TIME_PERIOD_START;true
ABS_C16_T04_TS_LGA,"Census Time Series 2016, 2011, 2006: T04 Indigenous Status by Age by Sex (LGA)","Time Series comparison of Census 2016 LGA based data for Sex by Age by Indigenous Status across 2016, 2011 and 2006. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: LGA2016. Catalogue number: 2916.0",ABS,,,,,AGE;INGP_2016;LGA_2016;REGIONTYPE;SEX_ABS;STATE;TIME_PERIOD;TIME_PERIOD_START;true
ABS_C16_T04_TS_SA,"Census Time Series 2016, 2011, 2006: T04 Indigenous Status by Age by Sex (SA2+)","Time Series comparison of ASGS 2016 Australia/State/GCCSA/SA4/SA3/SA2 based data for Sex by Age by Indigenous Status across 2016, 2011 and 2006. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: Australia/State/GCCSA/SA4/SA3/SA2. Catalogue number: 2916.0",ABS,,,,,AGE;ASGS_2016;Download;INGP_2016;REGIONTYPE;SEX_ABS;STATE;TIME_PERIOD;TIME_PERIOD_START;all;as;data;true
ABS_C16_T05_LGA,"Census 2016, Ancestry by Birthplace of Parents (LGA)","Census 2016 LGA based data for Ancestry Multi Response by Country of Birth of Parents, for the 2016 Census of Population and Housing. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: LGA2016. Catalogue number: 2916.0",ABS,,,,,ANCP_2016;BPPP_CENSUS2016;LGA_2016;REGIONTYPE;STATE;TIME_PERIOD;TIME_PERIOD_START;true
ABS_C16_T05_SA,"Census 2016, Ancestry by Birthplace of Parents (SA2+)","ASGS 2016 Australia/State/GCCSA/SA4/SA3/SA2 based data for Ancestry Multi Response by Country of Birth of Parents, for the 2016 Census of Population and Housing. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: Australia/State/GCCSA/SA4/SA3/SA2. Catalogue number: 2916.0",ABS,,,,,ANCP_2016;ASGS_2016;BPPP_CENSUS2016;Download;REGIONTYPE;STATE;TIME_PERIOD;TIME_PERIOD_START;all;as;data;true
ABS_C16_T06_LGA,"Census 2016, Country of Birth of Person by Sex (LGA)","Census 2016 LGA based data for Country of Birth of Person by Sex, for the 2016 Census of Population and Housing. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: LGA2016. Catalogue number: 2916.0",ABS,,,,,BPLP_2016;LGA_2016;REGIONTYPE;SEX_ABS;STATE;TIME_PERIOD;TIME_PERIOD_START;true
ABS_C16_T06_SA,"Census 2016, Country of Birth of Person by Sex (SA2+)","ASGS 2016 Australia/State/GCCSA/SA4/SA3/SA2 based data for Country of Birth of Person by Sex, for the 2016 Census of Population and Housing. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: Australia/State/GCCSA/SA4/SA3/SA2. Catalogue number: 2916.0",ABS,,,,,ASGS_2016;BPLP_2016;REGIONTYPE;SEX_ABS;STATE;TIME_PERIOD;TIME_PERIOD_START;true
ABS_C16_T07_LGA,"Census 2016, Country of Birth of Person by Year of Arrival in Australia (ranges) (LGA)","Census 2016 LGA based data for Country of Birth of Person by Year of arrival in Australia (ranges), for the 2016 Census of Population and Housing. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: LGA2016. Catalogue number: 2916.0",ABS,,,,,BPLP_2016;LGA_2016;REGIONTYPE;STATE;TIME_PERIOD;TIME_PERIOD_START;YARRP_2016;true
ABS_C16_T07_SA,"Census 2016, Country of Birth of Person by Year of Arrival in Australia (ranges) (SA2+)","ASGS 2016 Australia/State/GCCSA/SA4/SA3/SA2 based data for Country of Birth of Person by Year of arrival in Australia (ranges), for the 2016 Census of Population and Housing. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: Australia/State/GCCSA/SA4/SA3/SA2. Catalogue number: 2916.0",ABS,,,,,ASGS_2016;BPLP_2016;Download;REGIONTYPE;STATE;TIME_PERIOD;TIME_PERIOD_START;YARRP_2016;all;as;data;true
ABS_C16_T08_LGA,"Census 2016, Proficiency in Spoken English/Language by Age by Sex (LGA)","Census 2016 LGA based data for Proficiency in Spoken English/Language by Age by Sex, for the 2016 Census of Population and Housing. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: LGA2016. Catalogue number: 2916.0",ABS,,,,,AGE;ENGLP_2016;LGA_2016;REGIONTYPE;SEX;STATE;TIME_PERIOD;TIME_PERIOD_START;true
ABS_C16_T08_SA,"Census 2016, Proficiency in Spoken English/Language by Age by Sex (SA2+)","Time Series comparison of ASGS 2016 Australia/State/GCCSA/SA4/SA3/SA2 based data for Sex by Age by Proficiency in Spoken English/Language across 2016, 2011 and 2006. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: Australia/State/GCCSA/SA4/SA3/SA2. Catalogue number: 2916.0",ABS,,,,,AGE;ASGS_2016;ENGLP_2016;REGIONTYPE;SEX;STATE;TIME_PERIOD;TIME_PERIOD_START;true
ABS_C16_T08_TS_LGA,"Census Time Series 2016, 2011, 2006: T08 Proficiency in Spoken English/Language by Age by Sex (LGA)","Time Series comparison of Census 2016 LGA based data for Sex by Age by Proficiency in Spoken English/Language across 2016, 2011 and 2006. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: LGA2016. Catalogue number: 2916.0",ABS,,,,,AGE;ENGLP_2016;LGA_2016;REGIONTYPE;SEX_ABS;STATE;TIME_PERIOD;TIME_PERIOD_START;true
ABS_C16_T08_TS_SA,"Census Time Series 2016, 2011, 2006: T08 Proficiency in Spoken English/Language by Age by Sex (SA2+)","Time Series comparison of ASGS 2016 Australia/State/GCCSA/SA4/SA3/SA2 based data for Sex by Age by Proficiency in Spoken English/Language across 2016, 2011 and 2006. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: Australia/State/GCCSA/SA4/SA3/SA2. Catalogue number: 2916.0",ABS,,,,,AGE;ASGS_2016;Download;ENGLP_2016;REGIONTYPE;SEX_ABS;STATE;TIME_PERIOD;TIME_PERIOD_START;all;as;data;true
ABS_C16_T09_LGA,"Census 2016, Language spoken at home by Sex (LGA)","Census 2016 LGA based data for Language spoken at home by Sex, for the 2016 Census of Population and Housing. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: LGA2016. Catalogue number: 2916.0",ABS,,,,,LANP_2016;LGA_2016;REGIONTYPE;SEX_ABS;STATE;TIME_PERIOD;TIME_PERIOD_START;true
ABS_C16_T09_SA,"Census 2016, Language spoken at home by Sex (SA2+)","ASGS 2016 Australia/State/GCCSA/SA4/SA3/SA2 based data for Language spoken at home by Sex, for the 2016 Census of Population and Housing. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: Australia/State/GCCSA/SA4/SA3/SA2. Catalogue number: 2916.0",ABS,,,,,ASGS_2016;Download;LANP_2016;REGIONTYPE;SEX_ABS;STATE;TIME_PERIOD;TIME_PERIOD_START;all;as;data;true
ABS_C16_T10_LGA,"Census 2016, Religious Affiliation by Sex (LGA)","Census 2016 LGA based data for Religious Affiliation by Sex, for the 2016 Census of Population and Housing. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: LGA2016. Catalogue number: 2916.0",ABS,,,,,LGA_2016;REGIONTYPE;RELP_2016;SEX_ABS;STATE;TIME_PERIOD;TIME_PERIOD_START;true
ABS_C16_T10_SA,"Census 2016, Religious Affiliation by Sex (SA2+)","ASGS 2016 Australia/State/GCCSA/SA4/SA3/SA2 based data for Religious Affiliation by Sex, for the 2016 Census of Population and Housing. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: Australia/State/GCCSA/SA4/SA3/SA2. Catalogue number: 2916.0",ABS,,,,,ASGS_2016;REGIONTYPE;RELP_2016;SEX_ABS;STATE;TIME_PERIOD;TIME_PERIOD_START;true
ABS_C16_T11_LGA,"Census 2016, T11 Educational Institution: Attendee Status by Sex (LGA)","Census 2016 LGA based data for Educational Institution: Attendee Status by Sex, for the 2016 Census of Population and Housing. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: LGA2016. Catalogue number: 2916.0",ABS,,,,,LGA_2016;REGIONTYPE;SEX_ABS;STATE;TIME_PERIOD;TIME_PERIOD_START;TYSTAP_2016;true
ABS_C16_T11_SA,"Census 2016, T11 Educational Institution: Attendee Status by Sex (SA2+)","Australia/State/SA4/SA3/SA2/GCCSA based data for Educational Institution: Attendee Status by Sex, for the 2016 Census of Population and Housing. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: Australia/State/GCCSA/SA4/SA3/SA2. Catalogue number: 2916.0",ABS,,,,,ASGS_2016;REGIONTYPE;SEX_ABS;STATE;TIME_PERIOD;TIME_PERIOD_START;TYSTAP_2016;true
ABS_C16_T11_TS_LGA,"Census Time Series 2016, 2011, 2006: T11 Educational Institution: Attendee Status by Sex (LGA)","Time Series comparison of Census 2016 LGA based data for Educational Institution: Attendee Status by Sex across 2016, 2011 and 2006. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: LGA2016. Catalogue number: 2916.0",ABS,,,,,LGA_2016;REGIONTYPE;SEX_ABS;STATE;TIME_PERIOD;TIME_PERIOD_START;TYSTAP_2016;true
ABS_C16_T11_TS_SA,"Census Time Series 2016, 2011, 2006: T11 Educational Institution: Attendee Status by Sex (SA2+)","Time Series comparison of ASGS 2016 Australia/State/GCCSA/SA4/SA3/SA2 based data for Educational Institution: Attendee Status by Sex across 2016, 2011 and 2006. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: Australia/State/GCCSA/SA4/SA3/SA2. Catalogue number: 2916.0",ABS,,,,,ASGS_2016;REGIONTYPE;SEX_ABS;STATE;TIME_PERIOD;TIME_PERIOD_START;TYSTAP_2016;true
